source,title,authors,year,venue,doi,url,abstract
Google Scholar,Evading watermark based detection of ai-generated content,"Z Jiang, J Zhang, NZ Gong",2023,Proceedings of the,,https://dl.acm.org/doi/abs/10.1145/3576915.3623189,"… watermarking methods [9, 38, 41] embed the encoder into a generative AI model, so the watermark … In UDH, the encoder transforms the watermark into a QR code, maps the QR code to …"
Google Scholar,AGMark: Attention-Guided Dynamic Watermarking for Large Vision-Language Models,"Y Li, X Yi, D Shi, Y Cui, G de Melo, L Wang",2026,Proceedings of the 32nd …,,https://dl.acm.org/doi/abs/10.1145/3770855.3817700,… Who wrote this code? watermarking for code generation. In Proceedings of the 62nd Annual … Unified attacks to large language model watermarks: Spoofing and scrubbing in …
Google Scholar,On the Empirical Power of Goodness-of-Fit Tests in Watermark Detection,"W He, X Li, T Shang, L Shen, W Su…",2026,Advances in neural …,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1b19bf73c2f341a350f9bd05c204d97b-Abstract-Conference.html,… modify a limited number of LLM-generated tokens to reduce watermark signals while preserving the … conducted in this paper conforms in every respect with the NeurIPS Code of Ethics. …
Google Scholar,SWAN: Semantic Watermarking with Abstract Meaning Representation,"Z Ye, G Dey, C Christodoulopoulos…",2026,Proceedings of the …,,https://aclanthology.org/2026.acl-long.1681/,"… , a novel framework that embeds watermark signatures into … In contrast to existing watermarking methods, which typically … -free: watermark injection is achieved by prompting an LLM to …"
Google Scholar,Blind PRNG Hijacking: An Undetectable Integrity-Preserving Attack Against LLM Watermarking,"Z You, H He, X Yang, X Lu",2026,arXiv preprint arXiv:2605.28632,,https://arxiv.org/abs/2605.28632,… LLM watermarking that is simultaneously (i) blind—requiring no knowledge of the watermark … • A does not alter the watermark embedding algorithm itself; the watermark code executes …
Google Scholar,DualGuard: Dual-stream Large Language Model Watermarking Defense against Paraphrase and Spoofing Attack,"H Li, Y Ren, Y Cao, Y Li, F Fang…",2026,Findings of the …,,https://aclanthology.org/2026.findings-acl.1169/,"… watermark deployment. Defending against spoofing attacks presents a significant challenge, as once LLM-generated text is released, the watermark … applied to code generation …"
Google Scholar,Invismark: Invisible and robust watermarking for ai-generated image provenance,"R Xu, M Hu, D Lei, Y Li, D Lowe…",2025,,,https://ieeexplore.ieee.org/abstract/document/10943441/?casa_token=5b-Wja52Ha0AAAAA:fyyjkcrr0yAIgCD2bbo8qbAmoKbQmMHDIAR5hwG-TjfwWH5TE3duqpJAT61h2t9lDCKJ_BpA,"The proliferation of AI-generated images has intensified the need for robust content authentication methods. We present InvisMark, a novel watermarking technique designed for high-…"
Google Scholar,Watermarking using semantic-aware speculative sampling: from theory to practice,"B Huang, H Zhu, J Piet, B Zhu, JD Lee…",2025,,,https://openreview.net/forum?id=LdIlnsePNt,"… To our knowledge, this is the first formal result on the statistical limits of watermarking. 2. Second, we derive the minimum number of tokens required to watermark LLM outputs. In the …"
Google Scholar,SpARK: An embarrassingly simple sparse watermarking in LLMs with enhanced text quality,"DC Hoang, TQH Le, R Chu, P Li, W Zhao…",2026,Findings of the …,,https://aclanthology.org/2026.findings-eacl.240/,"… In this work, we present a novel type of LLM watermark, Sparse WatermARK (or SpARK), which aims to mitigate this trade-off by applying watermarks to a small subset of generated …"
Google Scholar,Evaluating the robustness and accuracy of text watermarking under real-world cross-lingual manipulations,"MA Ghanim, J Xue, RP Hastuti, M Zheng…",2025,arXiv preprint arXiv …,,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.390.pdf,"… watermarking alters the original LLM output, it is crucial to ensure that the impact on text quality is minimal while maintaining the watermark’s … text before the decode stage as well. The …"
Google Scholar,TRACE: A Two-Channel Robust Attribution Watermark via Complementary Embeddings for LLM-Agent Trajectories,"Z Gao, X Li, X Feng, J Jiang, Y Song, Y Sui…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2607.08400,"… A watermark must therefore survive an adversary with full … knowledge the first agent watermark that is distortion-free in … 4 We introduce the LLM rewriter, to our knowledge the first …"
Google Scholar,The Two Faced Lie: Regulation of Generative AI and Watermarking,A Singh,2024,Available at SSRN 5347736,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5347736,"… of watermarking generative AI content, this paper in Part I dives deep into questioning the merits of the watermarking … The code requires signatories to take into account the transparency …"
Google Scholar,A Sentence-Semantic-Based Watermark for Large Language Models Against Paraphrasing Attacks,"L Zhao, H Wang, T Zhang, L Xu",2025,,,https://ieeexplore.ieee.org/abstract/document/11138005/?casa_token=HjqE7dLyFG8AAAAA:RtFqEguVEkyD3soGURgtCPtUgmUnuh4KkAAdLUHRF7SKDO4Wpp3_SZEd97QEeSLR3V5YehLD,"… watermark method is illustrated as the watermark processor layer in the left part, integrated into this generation pipeline. For clarity, we denote the input to the LLM … code and order code, …"
Google Scholar,SIRA: Exposing Vulnerabilities in Text Watermarking with Self-Information Rewrite Attacks,"Y Cheng, H Guo, Y Li, L Sigal",,openreview.net,,https://openreview.net/forum?id=8Me0Y01mkY,"… find this leads LLM to take shortcuts: LLM tend to directly take the content from the watermark text, … We will release our code to the community to facilitate further research in developing …"
Google Scholar,Can Watermarking Techniques Help Prevent LLM Model Stealing?,"E Boyle, MT Hajiaghayi, K Rezaei, S Shin…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2607.10794,… Our methods are inspired by watermarking techniques that perturb the logits layer of these models to prevent such attacks. We provide empirical experiments demonstrating the …
Google Scholar,How to trace latent generative model generated images without artificial watermark?,"Z Wang, V Sehwag, C Chen, L Lyu…",2024,arXiv preprint arXiv …,,https://arxiv.org/abs/2405.13360,… 2020) typically add watermark into the images and the images from specific origins can be … Since our method LATENTTRACER does not have any watermarking/fingerprinting process…
Google Scholar,MemMark: State-Evolution Attribution Watermarking for Agent Long-Term Memory Systems,"H Zhang, X Mao, G Dong, Z Li, X Su, K Chen…",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2605.25002,"… watermark that embeds an owner-controlled signal into latent memory-write decisions. At each internal LLM … Since the adapter is the only backend-specific code path, one watermarking …"
Google Scholar,From trade-off to synergy: A versatile symbiotic watermarking framework for large language models,"Y Wang, Y Ren, Y Cao, B Fang",2025,… of the 63rd Annual Meeting of …,,https://aclanthology.org/2025.acl-long.509/,"… watermark as the LLM generates the current token yt. Specifically, at odd positions, the logits-based watermarking … Given a logits distribution generated by the LLM M, we first compute …"
Google Scholar,Watermarking for Factuality: Guiding Vision-Language Models Toward Truth via Tri-layer Contrastive Decoding.,"K Back, S Park, M Kim, M Kwon, SH Lee, H Lee…",2025,EMNLP …,,https://aclanthology.org/anthology-files/pdf/findings/2025.findings-emnlp.444.pdf,"… ’s non-LLM-based evaluation protocol to reduce subjectivity and improve reproducibility. While this is consistent with prior literature, it limits direct comparison to studies that use LLM-…"
Google Scholar,Adaptive Approximately Unbiased Multi-Bit Watermarking for LLM-Generated Text,"K Zhu, Y Wang, J Mo, Y Chen…",2026,,,https://ieeexplore.ieee.org/abstract/document/11633472/?casa_token=XkPlSu7F6vQAAAAA:RYlToFyL1zJqInAoca6MXCj9GiraeXua2OfMB2AleCHVV9YyXOtot6zQXpq7VMGdUV-Ib7Xw,"… answering, and code synthesis [1], [2]. However, the rapid spread of … -bit watermarking, we present AUMAEK, an adaptive approximately unbiased multibit watermarking method for LLM-…"
Google Scholar,Agent guide: A simple agent behavioral watermarking framework,"K Huang, Z Zhang, Z Yang, L Zhou",2025,arXiv preprint arXiv:2504.05871,,https://arxiv.org/abs/2504.05871,"… techniques have primarily focused on content watermarking, … While content watermarking is effective for tracing the origin of LLM-… multi-bit watermark information during code generation, …"
Google Scholar,Visual watermarking in the era of diffusion models: Advances and challenges,"J Duan, J Guan, W Yang, R He",2025,arXiv preprint arXiv:2505.08197,,https://arxiv.org/abs/2505.08197,"… This allows each user to have a unique code, enabling the identification of the specific … dominated by generative AI. In summary, we anticipate that diffusion watermarking methods will …"
Google Scholar,BiMarker: Enhancing text watermark detection for large language models with bipolar watermarks,"Z Li, Q Yi, Z Ji, Y Lu, S Zou, Y Li, K Xiao, H Liang",2026,Neurocomputing,,https://www.sciencedirect.com/science/article/pii/S0925231226012403?casa_token=1i9AozSQhuYAAAAA:lFfuXi844zF7OA9ohCYHvQHFrtYQCeYHigrmWmHDZwV0tHaYQZWoxTCUkE0dJSmiXMue-LxSTQ,"… values, BiMarker improves watermark detectability. This approach … watermarking optimization methods, introducing a novel bipolar paradigm for enhancing watermark detection in LLM…"
Google Scholar,Verifiable Provenance and Watermarking for Generative AI: An Evidentiary Framework for International Operational Law and Domestic Courts,"GOYLF Lundström-Imanov, N Abdullayeva",2026,arXiv preprint arXiv …,,https://arxiv.org/abs/2605.21002,… bounds of a watermarking or provenance scheme … watermark verification result without showing that the verification meets the authentication threshold of the relevant procedural code…
Google Scholar,A Code Generation Watermarking Method Based on Double Threshold,"Y He, Z Shi, J Zeng, Z Cao, J Chen, X Hu",2025,International Conference on …,,https://link.springer.com/chapter/10.1007/978-981-96-9812-7_22,"… We propose a novel text watermarking method, with a focus on code generation tasks under low … code as code generated by the large language model, is restricted to be lower than 5%. …"
Google Scholar,Catch-22: Pareto Frontier for Detectability and Robustness in LLM Watermarking,"K Pratihar, D Mukhopadhyay",,openreview.net,,https://openreview.net/forum?id=pAeEzS4LwS,"… We first establish a hierarchy of sampling-time watermark detectability, ranging from … a hybrid watermarking system that adaptively switches sampling strategies based on LLM output …"
Google Scholar,Trustmark: Robust watermarking and watermark removal for arbitrary resolution images,"T Bui, S Agarwal, J Collomosse",2025,,,https://ieeexplore.ieee.org/abstract/document/11443568/?casa_token=Zv3b1xbu_J0AAAAA:nRk0aIlk1wn9xT-3FrL9jlpOZjjlxc9TG12hU5NQ3bGdnv_S-jUDB5peBGd3V19EiaK_RNMw,… watermark of relevance is dwtDctSvd [51] often used to watermark Stable Diffusion generative AI im… open source code [11]); 2) raising the control factor λ in Algorithm 1 to strengthen the …
Google Scholar,dgMARK: Decoding-Guided Watermarking for Diffusion Language Models,"PM Hong, A No",2026,arXiv preprint arXiv:2601.22985,,https://arxiv.org/abs/2601.22985,"… These observations are consistent with prior findings that code and mathematical reasoning … adversary remains an open challenge in LLM watermarking. In practice, however, several …"
